Time,Duty_cycle,Velocity_current,Acceleration_current,Brake_enabled,Motor1_ADC_Voltage_mV,Load_ADC_Voltage_mV
185.833,15.00,305.62,-0.08,0,49,17
185.857,15.00,311.35,1.60,0,26,17
185.881,15.00,307.38,0.15,0,48,17
185.905,15.00,308.27,0.66,0,33,17
185.929,15.00,307.49,0.29,0,39,17
185.953,15.00,306.99,0.23,0,28,17
185.977,15.00,304.20,-0.56,0,45,17
186.001,15.00,305.88,0.24,0,28,17
186.025,15.00,305.70,-0.03,0,38,17
186.049,15.00,303.09,-0.48,0,42,17
186.073,15.00,307.74,0.83,0,31,17
186.097,15.00,306.72,0.57,0,41,17
186.121,15.00,310.74,1.43,0,22,17
186.145,15.00,305.51,-0.02,0,60,17
186.169,15.00,311.11,1.42,0,20,17
186.193,15.00,306.94,0.04,0,44,17
186.217,15.00,311.18,1.29,0,26,17
186.241,15.00,306.83,-0.12,0,49,17
186.265,15.00,312.47,1.49,0,26,17
186.289,15.00,306.32,-0.41,0,44,17
186.313,15.00,308.68,0.48,0,40,17
186.337,15.00,310.83,0.72,0,29,17
186.361,15.00,311.39,0.83,0,41,17
186.385,15.00,302.86,-1.49,0,42,17
186.409,15.00,306.07,-0.06,0,41,17
186.433,15.00,310.64,1.10,0,20,17
186.457,15.00,305.87,-0.17,0,42,17
186.481,15.00,306.52,0.04,0,44,17
186.505,15.00,305.89,0.29,0,49,17
186.529,15.00,311.16,1.53,0,29,17
186.553,15.00,309.07,0.65,0,33,17
186.577,15.00,312.67,1.35,0,36,17
186.653,15.00,307.08,-0.19,0,37,17
186.677,15.00,311.34,1.13,0,22,17
186.701,15.00,306.25,-0.37,0,49,17
186.725,15.00,312.30,1.39,0,29,17
186.749,15.00,307.76,-0.07,0,44,17
186.773,15.00,309.97,0.66,0,27,17
186.797,15.00,307.10,-0.40,0,44,17
186.821,15.00,309.01,0.39,0,25,17
186.845,15.00,309.53,0.28,0,40,17
186.869,15.00,308.97,0.23,0,33,17
186.893,15.00,309.95,0.42,0,33,17
186.917,15.00,309.02,0.53,0,35,17
186.941,15.00,311.06,0.85,0,28,17
186.965,15.00,306.88,0.02,0,41,17
186.989,15.00,309.39,0.61,0,23,17
187.013,15.00,304.21,-0.69,0,47,17
187.037,15.00,311.66,1.35,0,24,17
187.061,15.00,303.28,-0.98,0,46,17
187.085,15.00,311.56,1.48,0,24,17
187.109,15.00,306.77,-0.02,0,43,17
187.133,15.00,310.21,1.00,0,35,17
187.157,15.00,304.55,-0.67,0,40,17
187.181,15.00,308.81,0.73,0,35,17
187.205,15.00,304.39,-0.70,0,42,17
187.229,15.00,308.19,0.61,0,43,17
187.253,15.00,309.48,0.73,0,27,17
187.277,15.00,310.82,1.11,0,39,17
187.301,15.00,307.04,-0.18,0,45,17
187.325,15.00,310.08,1.16,0,42,17
187.349,15.00,313.36,1.63,0,27,17
187.373,15.00,310.11,0.47,0,31,17
187.397,15.00,306.46,-0.59,0,40,17
187.421,15.00,302.07,-1.31,0,48,17
187.445,15.00,308.76,0.72,0,30,17
187.469,15.00,305.44,-0.22,0,30,17
187.493,15.00,308.44,0.72,0,32,17
187.517,15.00,303.94,-0.50,0,50,17
187.541,15.00,310.13,1.28,0,28,17
187.565,15.00,305.75,-0.18,0,43,17
187.589,15.00,309.35,0.91,0,21,17
187.613,15.00,306.77,-0.02,0,36,17
187.637,15.00,306.35,0.35,0,28,17
187.661,15.00,306.22,0.20,0,41,17
187.685,15.00,309.38,1.21,0,33,17
187.709,15.00,306.78,0.18,0,35,17
187.733,15.00,303.97,-0.34,0,36,17
187.757,15.00,311.16,1.36,0,26,17
187.781,15.00,307.07,0.11,0,38,17
187.805,15.00,310.70,0.86,0,27,17
187.829,15.00,307.46,0.01,0,43,17
187.853,15.00,313.33,1.48,0,28,17
187.877,15.00,304.84,-0.81,0,43,17
187.901,15.00,309.72,0.71,0,38,17
187.925,15.00,305.81,-0.32,0,40,17
187.949,15.00,312.07,1.42,0,31,17
187.973,15.00,305.77,-0.56,0,46,17
187.997,15.00,311.98,1.54,0,35,17
188.021,15.00,308.82,0.28,0,35,17
188.045,15.00,312.16,1.37,0,39,17
188.069,15.00,309.50,0.30,0,36,17
188.093,15.00,307.80,-0.00,0,34,17
188.117,15.00,305.08,-0.77,0,42,17
188.141,15.00,304.73,-0.40,0,31,17
188.165,15.00,306.97,0.12,0,32,17
188.189,15.00,305.28,-0.17,0,34,17
188.213,15.00,308.63,0.71,0,37,17
188.237,15.00,303.62,-0.31,0,43,17
188.261,15.00,310.69,1.55,0,22,17
188.285,15.00,308.91,0.61,0,32,17
188.309,15.00,310.18,0.82,0,28,17
188.333,15.00,302.60,-1.19,0,51,17
188.357,15.00,309.61,1.15,0,19,17
188.381,15.00,308.99,0.67,0,41,17
188.405,15.00,311.80,1.34,0,25,17
188.429,15.00,305.78,-0.49,0,47,17
188.453,15.00,307.40,0.25,0,25,17
188.477,15.00,309.50,0.50,0,30,17
188.501,15.00,308.90,0.40,0,32,17
188.525,15.00,307.96,-0.12,0,38,17
188.549,15.00,307.04,-0.09,0,42,17
188.573,15.00,311.30,0.98,0,27,17
188.597,15.00,306.56,-0.13,0,37,17
188.621,15.00,310.94,1.00,0,29,17
188.645,15.00,302.72,-0.83,0,46,17
188.669,15.00,308.49,0.85,0,26,17
188.693,15.00,305.66,-0.06,0,40,17
188.717,15.00,309.66,1.11,0,31,17
188.741,15.00,304.84,-0.29,0,41,17
188.765,15.00,311.29,1.44,0,30,17
188.789,15.00,305.43,-0.38,0,40,17
188.813,15.00,307.88,0.51,0,28,17
188.837,15.00,304.11,-0.61,0,42,17
188.861,15.00,307.18,0.50,0,38,17
188.885,15.00,304.44,-0.54,0,44,17
188.909,15.00,305.93,0.19,0,39,17
188.933,15.00,308.61,0.77,0,33,17
188.957,15.00,306.78,0.43,0,34,17
188.981,15.00,310.38,1.20,0,39,17
189.005,15.00,309.21,0.78,0,39,17
189.029,15.00,311.14,1.02,0,37,17
189.053,15.00,305.13,-0.59,0,33,17
189.077,15.00,310.44,0.95,0,23,17
189.101,15.00,306.39,-0.23,0,38,17
189.125,15.00,309.40,0.60,0,20,17
189.149,15.00,302.30,-1.15,0,58,17
189.173,15.00,309.23,1.02,0,20,17
189.250,15.00,303.06,-0.48,0,62,17
189.274,15.00,308.77,1.16,0,28,17
189.298,15.00,308.55,0.77,0,28,17
189.322,15.00,311.06,1.38,0,37,17
189.346,15.00,306.44,-0.14,0,40,17
189.370,15.00,311.18,1.44,0,40,17
189.394,15.00,310.87,0.94,0,31,17
189.418,15.00,309.56,0.50,0,37,17
189.442,15.00,307.74,-0.19,0,40,17
189.466,15.00,304.85,-0.64,0,34,17
189.490,15.00,309.75,0.69,0,40,17
189.514,15.00,307.22,0.03,0,31,17
189.538,15.00,307.87,0.14,0,25,17
189.562,15.00,304.84,-0.54,0,45,17
189.586,15.00,310.67,1.11,0,28,17
189.610,15.00,305.85,-0.30,0,43,17
189.634,15.00,305.43,-0.33,0,24,17
189.658,15.00,305.11,-0.35,0,46,17
189.682,15.00,312.73,1.80,0,20,17
189.706,15.00,307.47,-0.01,0,52,17
189.730,15.00,309.39,0.58,0,33,17
189.754,15.00,307.71,-0.09,0,45,17
189.778,15.00,308.40,0.34,0,25,17
189.802,15.00,308.37,-0.01,0,47,17
189.826,15.00,308.00,0.11,0,37,17
189.850,15.00,310.03,0.39,0,32,17
189.874,15.00,308.35,0.06,0,40,17
189.898,15.00,311.28,0.79,0,19,17
189.922,15.00,309.25,0.31,0,43,17
189.946,15.00,311.41,0.76,0,29,17
189.970,15.00,304.09,-0.77,0,49,17
189.994,15.00,309.57,0.84,0,22,17
190.018,15.00,307.14,0.09,0,40,17
190.042,15.00,308.29,0.44,0,36,17
190.066,15.00,301.44,-1.27,0,52,17
190.090,15.00,308.10,0.93,0,29,17
190.114,15.00,307.11,0.45,0,26,17
190.138,15.00,304.28,-0.30,0,31,17
190.162,15.00,302.44,-0.82,0,50,17
190.186,15.00,306.19,0.52,0,35,17
190.210,15.00,310.50,1.26,0,33,17
190.234,15.00,307.17,0.17,0,32,17
190.258,15.00,309.63,0.67,0,41,17
190.282,15.00,309.51,0.80,0,36,17
190.306,15.00,311.44,1.05,0,35,17
190.330,15.00,304.23,-0.76,0,31,17
190.354,15.00,309.82,0.81,0,36,17
190.378,10.00,300.60,-1.53,0,17,17
190.402,10.00,300.99,-0.80,0,20,17
190.426,10.00,288.86,-3.57,0,19,17
190.450,10.00,271.93,-5.95,0,17,17
190.474,10.00,254.78,-8.59,0,19,17
190.498,10.00,234.56,-11.03,0,37,17
190.522,10.00,232.80,-6.94,0,18,17
190.546,10.00,228.88,-6.01,0,19,17
190.570,10.00,218.30,-6.01,0,32,17
190.594,10.00,216.81,-4.59,0,24,17
190.618,10.00,215.78,-3.56,0,21,17
190.642,10.00,205.72,-4.34,0,34,17
190.666,10.00,206.29,-2.86,0,24,17
190.690,10.00,211.64,-0.51,0,21,17
190.714,10.00,205.09,-1.98,0,31,17
190.738,10.00,199.29,-2.72,0,36,17
190.762,10.00,210.18,0.90,0,23,17
190.786,10.00,206.53,-0.26,0,27,17
190.810,10.00,201.09,-1.12,0,38,17
190.834,10.00,204.67,0.03,0,24,17
190.858,10.00,207.89,0.80,0,19,17
190.882,10.00,196.36,-1.92,0,40,17
190.906,10.00,201.40,-0.02,0,20,17
190.930,10.00,203.59,0.41,0,18,17
190.954,10.00,199.23,-0.84,0,33,17
190.978,10.00,199.07,-0.52,0,22,17
191.002,10.00,204.23,0.91,0,20,17
191.026,10.00,200.70,-0.18,0,35,17
191.050,10.00,201.63,0.37,0,32,17
191.074,10.00,206.51,1.47,0,24,17
191.098,10.00,204.78,0.60,0,24,17
191.122,10.00,196.69,-1.15,0,39,17
191.146,10.00,202.67,0.67,0,34,17
191.170,10.00,201.34,0.02,0,22,17
191.194,10.00,197.65,-0.84,0,34,17
191.218,10.00,199.77,-0.01,0,26,17
191.242,10.00,201.90,0.42,0,20,17
191.266,10.00,194.87,-1.42,0,38,17
191.290,10.00,200.28,0.71,0,27,17
191.314,10.00,204.54,1.56,0,17,17
191.338,10.00,200.00,0.04,0,22,17
191.362,10.00,198.99,-0.04,0,33,17
191.386,10.00,202.61,0.91,0,18,17
191.410,10.00,200.30,-0.10,0,29,17
191.434,10.00,195.13,-1.22,0,33,17
191.458,10.00,202.50,1.04,0,24,17
191.482,10.00,205.13,1.18,0,25,17
191.506,10.00,199.95,-0.32,0,31,17
191.530,10.00,202.08,0.41,0,32,17
191.554,10.00,206.42,1.40,0,28,17
191.578,10.00,200.23,-0.46,0,24,17
191.602,10.00,200.28,0.06,0,29,17
191.626,10.00,204.04,1.01,0,18,17
191.650,10.00,199.50,-0.45,0,24,17
191.674,10.00,199.13,-0.30,0,34,17
191.698,10.00,204.14,1.10,0,20,17
191.722,10.00,202.90,0.27,0,21,17
191.746,10.00,197.82,-0.94,0,36,17
191.770,10.00,202.30,0.57,0,18,17
191.794,10.00,202.70,0.48,0,32,17
191.864,10.00,204.34,0.91,0,22,17
191.888,10.00,197.81,-1.07,0,40,17
191.912,10.00,197.14,-0.75,0,34,17
191.936,10.00,205.13,1.43,0,17,17
191.960,10.00,201.95,0.27,0,30,17
191.984,10.00,198.79,-0.46,0,40,17
192.008,10.00,204.99,1.30,0,20,17
192.032,10.00,204.30,0.80,0,35,17
192.056,10.00,199.63,-0.39,0,32,17
192.080,10.00,204.78,1.09,0,20,17
192.104,10.00,207.65,1.50,0,19,17
192.128,10.00,197.55,-1.27,0,32,17
192.152,10.00,200.80,0.00,0,20,17
192.176,10.00,204.78,0.86,0,22,17
192.200,10.00,198.10,-0.99,0,32,17
192.224,10.00,197.55,-0.69,0,32,17
192.248,10.00,205.96,1.60,0,21,17
192.272,10.00,200.71,-0.17,0,29,17
192.296,10.00,197.95,-0.36,0,34,17
192.320,10.00,204.46,1.37,0,18,17
192.344,10.00,204.78,1.06,0,21,17
192.368,10.00,197.07,-0.89,0,37,17
192.392,10.00,200.49,0.27,0,21,17
192.416,10.00,202.70,0.62,0,19,17
192.440,10.00,198.33,-0.58,0,33,17
192.464,10.00,200.05,0.11,0,20,17
192.488,10.00,206.35,1.49,0,22,17
192.512,10.00,199.24,-0.69,0,35,17
192.536,10.00,201.40,0.43,0,34,17
192.560,10.00,204.83,1.18,0,20,17
192.584,10.00,202.13,0.17,0,23,17
192.608,10.00,198.82,-0.39,0,34,17
192.632,10.00,202.59,0.73,0,28,17
192.656,10.00,199.74,-0.31,0,28,17
192.680,10.00,195.77,-1.06,0,34,17
192.704,10.00,200.22,0.45,0,21,17
192.728,10.00,206.01,1.54,0,18,17
192.752,10.00,201.12,-0.04,0,31,17
192.776,10.00,201.04,0.21,0,27,17
192.800,10.00,203.77,0.88,0,20,17
192.824,10.00,198.85,-0.55,0,25,17
192.848,10.00,198.16,-0.14,0,29,17
192.872,10.00,203.21,1.20,0,18,17
192.896,10.00,199.88,-0.08,0,29,17
192.920,10.00,198.23,-0.35,0,29,17
192.944,10.00,202.90,1.00,0,28,17
192.968,10.00,201.21,0.12,0,28,17
192.992,10.00,196.89,-0.88,0,30,17
193.016,10.00,203.57,1.17,0,26,17
193.040,10.00,203.99,0.94,0,26,17
193.064,10.00,199.26,-0.44,0,21,17
193.088,10.00,199.81,0.08,0,32,17
193.112,10.00,203.58,1.00,0,18,17
193.136,10.00,197.61,-0.81,0,28,17
193.160,10.00,198.13,-0.33,0,31,17
193.184,10.00,202.55,0.89,0,17,17
193.208,10.00,200.49,-0.01,0,26,17
193.232,10.00,197.69,-0.57,0,30,17
193.256,10.00,205.71,1.64,0,20,17
193.280,10.00,204.55,0.84,0,29,17
193.304,10.00,197.63,-1.02,0,22,17
193.328,10.00,200.96,0.35,0,31,17
193.352,10.00,203.33,0.84,0,28,17
193.376,10.00,197.98,-0.59,0,28,17
193.400,10.00,199.59,0.12,0,32,17
193.424,10.00,202.60,0.89,0,24,17
193.448,10.00,198.57,-0.44,0,29,17
193.472,10.00,198.98,-0.06,0,32,17
193.496,10.00,207.39,1.98,0,21,17
193.520,10.00,202.47,0.22,0,25,17
193.544,10.00,197.63,-0.87,0,29,17
193.568,10.00,203.90,1.06,0,19,17
193.592,10.00,203.86,0.75,0,22,17
193.616,10.00,198.29,-0.60,0,38,17
193.640,10.00,203.39,0.92,0,18,17
193.664,10.00,206.26,1.41,0,18,17
193.688,10.00,197.12,-1.19,0,38,17
193.712,10.00,199.80,-0.10,0,29,17
193.736,10.00,205.56,1.23,0,28,17
193.760,10.00,199.83,-0.52,0,32,17
193.784,10.00,198.27,-0.65,0,21,17
193.808,10.00,202.06,0.49,0,27,17
193.832,10.00,199.76,-0.22,0,25,17
193.856,10.00,197.09,-0.48,0,29,17
193.880,10.00,202.08,0.92,0,22,17
193.904,10.00,203.06,0.85,0,20,17
193.928,10.00,197.01,-0.66,0,30,17
193.952,10.00,201.78,0.78,0,18,17
193.976,10.00,202.27,0.55,0,19,17
194.000,10.00,198.91,-0.36,0,31,17
194.024,10.00,199.60,0.01,0,25,17
194.048,10.00,202.40,0.67,0,19,17
194.072,10.00,196.32,-0.99,0,39,17
194.096,10.00,199.57,0.51,0,23,17
194.120,10.00,204.58,1.65,0,27,17
194.144,10.00,202.96,0.78,0,25,17
194.168,10.00,199.58,-0.10,0,27,17
194.192,10.00,202.50,0.75,0,31,17
194.216,10.00,202.59,0.40,0,27,17
194.240,10.00,198.51,-0.58,0,32,17
194.264,10.00,202.59,0.70,0,22,17
194.288,10.00,204.12,0.77,0,18,17
194.312,10.00,199.58,-0.49,0,30,17
194.336,10.00,202.35,0.55,0,28,17
194.360,10.00,205.43,1.18,0,19,17
194.384,10.00,201.16,-0.16,0,35,17
194.461,10.00,191.61,-2.00,0,36,17
194.485,10.00,193.20,-0.94,0,23,17
194.509,10.00,198.73,0.76,0,25,17
194.533,10.00,198.53,0.32,0,30,17
194.557,10.00,195.59,-0.37,0,30,17
194.581,10.00,202.78,1.53,0,26,17
194.605,10.00,202.20,0.97,0,22,17
194.629,10.00,197.86,-0.28,0,37,17
194.653,10.00,200.33,0.57,0,23,17
194.677,10.00,203.78,1.27,0,17,17
194.701,10.00,195.58,-1.09,0,35,17
194.725,10.00,198.30,-0.00,0,22,17
194.749,10.00,200.65,0.52,0,18,17
194.773,10.00,200.31,0.13,0,34,17
194.797,10.00,198.67,-0.21,0,22,17
194.821,10.00,201.99,0.71,0,19,17
194.845,10.00,198.05,-0.46,0,32,17
194.869,10.00,197.26,-0.51,0,37,17
194.893,10.00,205.66,1.76,0,28,17
194.917,10.00,205.90,1.29,0,25,17
194.941,10.00,197.62,-0.98,0,29,17
194.965,10.00,203.89,0.92,0,25,17
194.989,10.00,205.95,1.16,0,18,17
195.013,10.00,199.59,-0.76,0,35,17
195.037,10.00,201.44,0.09,0,29,17
195.061,10.00,208.28,1.62,0,18,17
195.085,10.00,200.35,-0.77,0,32,17
195.109,10.00,197.55,-1.05,0,24,17
195.133,10.00,205.81,1.33,0,19,17
195.157,10.00,203.13,0.29,0,25,17
195.181,10.00,198.47,-0.57,0,29,17
195.205,10.00,202.60,0.65,0,20,17
195.229,10.00,202.34,0.43,0,25,17
195.253,10.00,197.14,-0.73,0,30,17
195.277,10.00,201.15,0.57,0,19,17
195.301,10.00,201.89,0.47,0,23,17
195.325,10.00,195.36,-1.21,0,34,17
195.349,10.00,195.18,-0.88,0,41,17
195.373,10.00,204.42,1.52,0,19,17
195.397,10.00,200.89,0.25,0,22,17
195.421,10.00,200.89,0.38,0,29,17
195.445,10.00,202.32,0.59,0,19,17
195.469,10.00,202.07,0.29,0,30,17
195.493,10.00,198.57,-0.31,0,39,17
195.517,10.00,204.54,1.27,0,18,17
195.541,10.00,201.58,-0.00,0,21,17
195.565,10.00,199.58,-0.53,0,31,17
195.589,10.00,201.09,0.07,0,23,17
195.613,10.00,203.85,0.67,0,28,17
195.637,10.00,197.72,-0.98,0,40,17
195.661,10.00,203.16,0.95,0,22,17
195.685,10.00,205.55,1.29,0,21,17
195.709,10.00,201.57,-0.07,0,29,17
195.733,10.00,200.64,0.02,0,31,17
195.757,10.00,204.22,0.96,0,25,17
195.781,10.00,201.81,-0.04,0,26,17
195.805,10.00,199.76,-0.37,0,34,17
195.829,10.00,204.33,0.95,0,23,17
195.853,10.00,202.94,0.22,0,20,17
195.877,10.00,198.54,-0.80,0,34,17
195.901,10.00,204.00,0.98,0,21,17
195.925,10.00,205.36,1.07,0,20,17
195.949,10.00,197.59,-1.03,0,35,17
195.973,10.00,201.94,0.57,0,21,17
195.997,10.00,205.48,1.32,0,19,17
196.021,10.00,198.16,-0.83,0,35,17
196.045,10.00,195.94,-1.09,0,30,17
196.069,10.00,203.36,1.11,0,27,17
196.093,10.00,199.14,-0.43,0,28,17
196.117,10.00,194.46,-1.36,0,40,17
196.141,10.00,201.25,0.70,0,24,17
196.165,10.00,203.46,1.01,0,21,17
196.189,10.00,199.16,-0.28,0,31,17
196.213,10.00,202.75,0.85,0,25,17
196.237,10.00,203.80,0.86,0,20,17
196.261,10.00,197.90,-0.79,0,41,17
196.285,10.00,200.79,0.27,0,25,17
196.309,10.00,206.43,1.59,0,18,17
196.333,10.00,200.78,-0.45,0,32,17
196.357,10.00,198.28,-0.80,0,31,17
196.381,10.00,206.10,1.38,0,20,17
196.405,10.00,202.67,0.12,0,30,17
196.429,10.00,197.90,-0.97,0,30,17
196.453,10.00,204.96,1.18,0,22,17
196.477,10.00,204.83,0.79,0,23,17
196.501,10.00,195.13,-1.42,0,41,17
196.525,10.00,201.24,0.59,0,33,17
196.549,10.00,202.03,0.56,0,21,17
196.573,10.00,197.97,-0.70,0,32,17
196.597,10.00,199.77,0.09,0,34,17
196.621,10.00,204.80,1.24,0,19,17
196.645,10.00,198.88,-0.48,0,25,17
196.669,10.00,199.27,-0.20,0,36,17
196.693,10.00,205.98,1.54,0,19,17
196.717,10.00,202.89,0.34,0,29,17
196.741,10.00,194.83,-1.34,0,34,17
196.765,10.00,203.93,1.34,0,19,17
196.789,10.00,204.48,1.12,0,35,17
196.813,10.00,199.67,-0.30,0,31,17
196.837,10.00,202.10,0.44,0,22,17
196.861,10.00,204.33,0.69,0,23,17
196.885,10.00,196.56,-1.37,0,35,17
196.909,10.00,198.47,-0.39,0,31,17
196.933,10.00,207.31,1.77,0,21,17
196.957,10.00,203.67,0.36,0,22,17
196.981,10.00,201.02,-0.17,0,31,17
197.005,10.00,203.77,0.60,0,22,17
197.077,10.00,205.90,1.34,0,19,17
197.101,10.00,207.26,1.03,0,18,17
197.125,10.00,201.28,-0.64,0,34,17
197.149,10.00,205.81,0.89,0,22,17
197.173,10.00,207.20,1.02,0,24,17
197.197,10.00,200.97,-0.73,0,39,17
197.221,10.00,203.33,0.44,0,29,17
197.245,10.00,206.94,1.26,0,22,17
197.269,10.00,198.96,-1.03,0,29,17
197.293,10.00,198.42,-0.76,0,31,17
197.317,10.00,202.94,0.64,0,26,17
197.341,10.00,199.30,-0.52,0,24,17
197.365,10.00,195.51,-1.20,0,34,17
197.389,10.00,201.67,0.74,0,26,17
197.413,10.00,202.02,0.59,0,21,17
197.437,10.00,196.96,-0.75,0,34,17
197.461,10.00,201.89,0.94,0,23,17
197.485,10.00,205.70,1.63,0,18,17
197.509,10.00,195.40,-1.28,0,36,17
197.533,10.00,197.26,-0.30,0,29,17
197.557,10.00,202.84,1.17,0,20,17
197.581,10.00,198.77,-0.23,0,32,17
197.605,10.00,196.89,-0.53,0,30,17
197.629,10.00,203.00,1.17,0,28,17
197.653,10.00,200.12,0.12,0,31,17
197.677,10.00,196.18,-0.78,0,33,17
197.701,10.00,205.66,1.90,0,24,17
197.725,10.00,206.44,1.51,0,25,17
197.749,10.00,197.38,-0.90,0,34,17
197.773,10.00,201.34,0.46,0,26,17
197.797,10.00,205.41,1.35,0,17,17
197.821,10.00,196.76,-1.11,0,33,17
197.845,10.00,197.74,-0.38,0,27,17
197.869,10.00,204.61,1.34,0,18,17
197.893,10.00,198.19,-0.62,0,35,17
197.917,10.00,194.54,-1.16,0,30,17
197.941,10.00,203.81,1.53,0,20,17
197.965,10.00,201.96,0.64,0,27,17
197.989,10.00,197.56,-0.36,0,34,17
198.013,10.00,202.71,1.06,0,20,17
198.037,10.00,204.23,1.15,0,23,17
198.061,10.00,197.84,-0.59,0,31,17
198.085,10.00,200.77,0.40,0,29,17
198.109,10.00,205.31,1.25,0,25,17
198.133,10.00,197.54,-0.99,0,33,17
198.157,10.00,198.07,-0.47,0,37,17
198.181,10.00,205.68,1.44,0,18,17
198.205,10.00,202.44,0.24,0,26,17
198.229,10.00,199.40,-0.30,0,34,17
198.253,10.00,203.04,0.73,0,19,17
198.277,10.00,200.80,-0.09,0,22,17
198.301,10.00,194.10,-1.20,0,32,17
198.325,10.00,201.70,1.06,0,18,17
198.349,10.00,205.55,1.42,0,19,17
198.373,10.00,200.19,-0.24,0,30,17
198.397,10.00,199.88,-0.16,0,29,17
198.421,10.00,204.95,1.08,0,26,17
198.445,10.00,198.83,-0.71,0,31,17
198.469,10.00,200.33,0.23,0,33,17
198.493,10.00,204.42,1.21,0,23,17
198.517,10.00,201.67,0.20,0,22,17
198.541,10.00,197.83,-0.44,0,33,17
198.565,10.00,201.94,0.77,0,25,17
198.589,10.00,198.35,-0.43,0,22,17
198.613,10.00,195.41,-0.89,0,34,17
198.637,10.00,201.09,0.87,0,20,17
198.661,10.00,204.91,1.36,0,18,17
198.685,10.00,199.48,-0.26,0,34,17
198.709,10.00,201.20,0.46,0,22,17
198.733,10.00,204.45,1.16,0,18,17
198.757,10.00,199.37,-0.40,0,37,17
198.781,10.00,197.66,-0.32,0,30,17
198.805,10.00,202.58,1.00,0,25,17
198.829,10.00,198.75,-0.32,0,30,17
198.853,10.00,197.55,-0.43,0,34,17
198.877,10.00,202.61,1.00,0,26,17
198.901,10.00,201.86,0.28,0,24,17
198.925,10.00,194.97,-1.41,0,32,17
198.949,10.00,201.17,0.68,0,22,17
198.973,10.00,202.83,0.86,0,19,17
198.997,10.00,198.77,-0.35,0,23,17
199.021,10.00,199.32,0.13,0,25,17
199.045,10.00,201.98,0.75,0,19,17
199.069,10.00,195.64,-0.92,0,33,17
199.093,10.00,197.79,0.03,0,27,17
199.117,10.00,203.55,1.48,0,18,17
199.141,10.00,200.79,0.13,0,33,17
199.165,10.00,197.49,-0.56,0,28,17
199.189,10.00,205.68,1.68,0,20,17
199.213,10.00,203.11,0.56,0,28,17
199.237,10.00,196.89,-1.01,0,44,17
199.261,10.00,205.39,1.62,0,30,17
199.285,10.00,207.00,1.57,0,22,17
199.309,10.00,197.75,-1.03,0,34,17
199.333,10.00,201.53,0.31,0,24,17
199.357,10.00,205.43,1.21,0,18,17
199.381,10.00,199.52,-0.66,0,30,17
199.405,10.00,199.25,-0.40,0,28,17
199.429,10.00,203.04,0.64,0,18,17
199.453,10.00,200.48,-0.14,0,30,17
199.477,10.00,198.25,-0.55,0,22,17
199.501,10.00,202.30,0.70,0,18,17
199.525,10.00,201.32,0.25,0,31,17
199.549,10.00,195.76,-0.85,0,30,17
199.573,10.00,201.84,0.94,0,28,17
199.597,10.00,204.52,1.33,0,22,17
199.621,10.00,200.57,-0.02,0,30,17
199.695,10.00,194.12,-1.66,0,49,17
199.719,10.00,199.26,0.59,0,32,17
199.743,10.00,204.62,1.78,0,24,17
199.767,10.00,202.11,0.47,0,25,17
199.791,10.00,199.81,-0.08,0,34,17
199.815,10.00,202.37,0.67,0,27,17
199.839,10.00,200.68,-0.08,0,29,17
199.863,10.00,196.77,-0.87,0,41,17
199.887,10.00,205.27,1.58,0,19,17
199.911,10.00,205.88,1.32,0,19,17
199.935,10.00,201.12,-0.15,0,23,17
199.959,10.00,202.26,0.41,0,22,17
199.983,10.00,204.82,0.99,0,20,17
200.007,10.00,196.50,-1.19,0,38,17
200.031,10.00,198.87,-0.18,0,31,17
200.055,10.00,203.62,1.07,0,20,17
200.079,10.00,199.59,-0.34,0,31,17
200.103,10.00,198.13,-0.51,0,33,17
200.127,10.00,204.66,1.27,0,25,17
200.151,10.00,201.77,0.16,0,30,17
200.175,10.00,196.70,-1.05,0,29,17
200.199,10.00,201.23,0.53,0,26,17
200.223,10.00,202.67,0.72,0,21,17
200.247,10.00,198.68,-0.36,0,29,17
200.271,10.00,201.53,0.54,0,28,17
200.295,10.00,205.25,1.32,0,17,17
200.319,10.00,198.30,-0.87,0,37,17
200.343,10.00,198.27,-0.46,0,31,17
200.367,10.00,205.53,1.43,0,19,17
200.391,5.00,200.57,-0.23,0,18,17
200.415,5.00,188.46,-3.11,0,17,17
200.439,5.00,169.57,-6.20,0,18,17
200.463,5.00,153.40,-8.47,0,18,17
200.487,5.00,132.78,-9.60,0,22,17
200.511,5.00,125.62,-8.64,0,19,17
200.535,5.00,117.95,-8.10,0,23,17
200.559,5.00,112.82,-5.99,0,18,17
200.583,5.00,110.57,-4.85,0,18,17
200.607,5.00,106.18,-3.93,0,21,17
200.631,5.00,105.12,-3.05,0,18,17
200.655,5.00,103.20,-2.63,0,18,17
200.679,5.00,100.02,-2.31,0,19,17
200.703,5.00,97.88,-2.16,0,21,17
200.727,5.00,97.38,-1.35,0,18,17
200.751,5.00,98.72,-0.63,0,18,17
200.775,5.00,98.28,-0.53,0,21,17
200.799,5.00,98.15,-0.34,0,19,17
200.823,5.00,97.42,-0.39,0,18,17
200.847,5.00,95.63,-0.63,0,19,17
200.871,5.00,93.13,-1.04,0,22,17
200.895,5.00,93.33,-0.65,0,19,17
200.919,5.00,94.92,0.02,0,19,17
200.943,5.00,96.67,0.45,0,19,17
200.967,5.00,97.27,0.43,0,18,17
200.991,5.00,95.53,-0.09,0,18,17
